Results/Result_DE_Aplication_Noruego3.dat
3
X
Z
Phits
0.000000000000000000e+00 2.200000000000000000e+03 3.477959972833146729e-01
0.000000000000000000e+00 2.201000000000000000e+03 2.931856633581491067e-01
0.000000000000000000e+00 2.202000000000000000e+03 3.337141244958615194e-01
0.000000000000000000e+00 2.203000000000000000e+03 3.483947551518548069e-01
0.000000000000000000e+00 2.204000000000000000e+03 3.013495133371296708e-01
0.000000000000000000e+00 2.205000000000000000e+03 3.219928518974009002e-01
0.000000000000000000e+00 2.206000000000000000e+03 3.024348653816978927e-01
0.000000000000000000e+00 2.207000000000000000e+03 2.820889401924656648e-01
0.000000000000000000e+00 2.208000000000000000e+03 3.391545778109516518e-01
0.000000000000000000e+00 2.209000000000000000e+03 3.925061633955582718e-01
0.000000000000000000e+00 2.210000000000000000e+03 3.169204363477670650e-01
0.000000000000000000e+00 2.211000000000000000e+03 3.342451496885619489e-01
0.000000000000000000e+00 2.212000000000000000e+03 3.268729567822937221e-01
0.000000000000000000e+00 2.213000000000000000e+03 3.097555543661883459e-01
0.000000000000000000e+00 2.214000000000000000e+03 3.029517631585493809e-01
0.000000000000000000e+00 2.215000000000000000e+03 3.362809001620574167e-01
0.000000000000000000e+00 2.216000000000000000e+03 3.080478000015834383e-01
0.000000000000000000e+00 2.217000000000000000e+03 2.986675993649132721e-01
0.000000000000000000e+00 2.218000000000000000e+03 3.193946070290050732e-01
0.000000000000000000e+00 2.219000000000000000e+03 3.044417964305021207e-01
0.000000000000000000e+00 2.220000000000000000e+03 3.278681650434062678e-01
0.000000000000000000e+00 2.221000000000000000e+03 3.139621659591430580e-01
0.000000000000000000e+00 2.222000000000000000e+03 3.026236037415574454e-01
0.000000000000000000e+00 2.223000000000000000e+03 3.329547032096159542e-01
0.000000000000000000e+00 2.224000000000000000e+03 3.200583970259420763e-01
0.000000000000000000e+00 2.225000000000000000e+03 3.693343298937471486e-01
0.000000000000000000e+00 2.226000000000000000e+03 3.009730057442694395e-01
0.000000000000000000e+00 2.227000000000000000e+03 3.386699269375747501e-01
0.000000000000000000e+00 2.228000000000000000e+03 3.385904958628291328e-01
0.000000000000000000e+00 2.229000000000000000e+03 3.628707156128237465e-01
0.000000000000000000e+00 2.230000000000000000e+03 3.085755984534175878e-01
0.000000000000000000e+00 2.231000000000000000e+03 2.987530546160112044e-01
0.000000000000000000e+00 2.232000000000000000e+03 3.091564695613653324e-01
0.000000000000000000e+00 2.233000000000000000e+03 2.998660681011918738e-01
0.000000000000000000e+00 2.234000000000000000e+03 3.351954606241918655e-01
0.000000000000000000e+00 2.235000000000000000e+03 3.139864808612773950e-01
0.000000000000000000e+00 2.236000000000000000e+03 3.277768493115197912e-01
0.000000000000000000e+00 2.237000000000000000e+03 3.267161602188768943e-01
0.000000000000000000e+00 2.238000000000000000e+03 3.187884021717081184e-01
0.000000000000000000e+00 2.239000000000000000e+03 3.576600799244332163e-01
0.000000000000000000e+00 2.240000000000000000e+03 3.033662669512763310e-01
0.000000000000000000e+00 2.241000000000000000e+03 3.317141800535708396e-01
0.000000000000000000e+00 2.242000000000000000e+03 3.040810049783502778e-01
0.000000000000000000e+00 2.243000000000000000e+03 3.459028365309151365e-01
0.000000000000000000e+00 2.244000000000000000e+03 3.305450089679994319e-01
0.000000000000000000e+00 2.245000000000000000e+03 3.166325911263512816e-01
0.000000000000000000e+00 2.246000000000000000e+03 3.565349548812466463e-01
0.000000000000000000e+00 2.247000000000000000e+03 3.273055622102562512e-01
0.000000000000000000e+00 2.248000000000000000e+03 3.219287198172438025e-01
0.000000000000000000e+00 2.249000000000000000e+03 3.045429891550696100e-01
0.000000000000000000e+00 2.250000000000000000e+03 2.856537201206317822e-01
0.000000000000000000e+00 2.251000000000000000e+03 3.204760206681976364e-01
0.000000000000000000e+00 2.252000000000000000e+03 3.130137948461347297e-01
0.000000000000000000e+00 2.253000000000000000e+03 2.955098863547781507e-01
0.000000000000000000e+00 2.254000000000000000e+03 2.823832639975539793e-01
0.000000000000000000e+00 2.255000000000000000e+03 2.969134288998027116e-01
0.000000000000000000e+00 2.256000000000000000e+03 2.955478505370354725e-01
0.000000000000000000e+00 2.257000000000000000e+03 3.411720597820792067e-01
0.000000000000000000e+00 2.258000000000000000e+03 3.285857358122932226e-01
0.000000000000000000e+00 2.259000000000000000e+03 3.276493691815259290e-01
0.000000000000000000e+00 2.260000000000000000e+03 2.925306343080530391e-01
0.000000000000000000e+00 2.261000000000000000e+03 2.824563507975825782e-01
0.000000000000000000e+00 2.262000000000000000e+03 2.650693662639174164e-01
0.000000000000000000e+00 2.263000000000000000e+03 2.772875576652662488e-01
0.000000000000000000e+00 2.264000000000000000e+03 2.898239291984089916e-01
0.000000000000000000e+00 2.265000000000000000e+03 2.709752847916658824e-01
0.000000000000000000e+00 2.266000000000000000e+03 2.825679434625312791e-01
0.000000000000000000e+00 2.267000000000000000e+03 2.853613260085236525e-01
0.000000000000000000e+00 2.268000000000000000e+03 2.509597125769466031e-01
0.000000000000000000e+00 2.269000000000000000e+03 3.026101001217544328e-01
0.000000000000000000e+00 2.270000000000000000e+03 2.927676135482103481e-01
0.000000000000000000e+00 2.271000000000000000e+03 2.771197965556209120e-01
0.000000000000000000e+00 2.272000000000000000e+03 2.840771782801011502e-01
0.000000000000000000e+00 2.273000000000000000e+03 2.903320727408381097e-01
0.000000000000000000e+00 2.274000000000000000e+03 3.135737968341790749e-01
0.000000000000000000e+00 2.275000000000000000e+03 2.665599733988625042e-01
0.000000000000000000e+00 2.276000000000000000e+03 2.980123089918272905e-01
0.000000000000000000e+00 2.277000000000000000e+03 3.163936452199260785e-01
0.000000000000000000e+00 2.278000000000000000e+03 2.782714653730917198e-01
0.000000000000000000e+00 2.279000000000000000e+03 2.959413446376298884e-01
0.000000000000000000e+00 2.280000000000000000e+03 3.168290888427416907e-01
0.000000000000000000e+00 2.281000000000000000e+03 2.712425363033477144e-01
0.000000000000000000e+00 2.282000000000000000e+03 2.752463539283927507e-01
0.000000000000000000e+00 2.283000000000000000e+03 2.524098280074323908e-01
0.000000000000000000e+00 2.284000000000000000e+03 2.754626150711664834e-01
0.000000000000000000e+00 2.285000000000000000e+03 2.707736372270773129e-01
0.000000000000000000e+00 2.286000000000000000e+03 2.864314519654144187e-01
0.000000000000000000e+00 2.287000000000000000e+03 2.612667436718784097e-01
0.000000000000000000e+00 2.288000000000000000e+03 2.920823720536585011e-01
0.000000000000000000e+00 2.289000000000000000e+03 2.840758675949777157e-01
0.000000000000000000e+00 2.290000000000000000e+03 2.815774682725847855e-01
0.000000000000000000e+00 2.291000000000000000e+03 2.877130805670770064e-01
0.000000000000000000e+00 2.292000000000000000e+03 2.859447960012679868e-01
0.000000000000000000e+00 2.293000000000000000e+03 2.566585609241754939e-01
0.000000000000000000e+00 2.294000000000000000e+03 2.864487254745727296e-01
0.000000000000000000e+00 2.295000000000000000e+03 2.816754003707525045e-01
0.000000000000000000e+00 2.296000000000000000e+03 2.710500554183629118e-01
0.000000000000000000e+00 2.297000000000000000e+03 3.032690178376903911e-01
0.000000000000000000e+00 2.298000000000000000e+03 2.982094534082124770e-01
0.000000000000000000e+00 2.299000000000000000e+03 2.846715918860459049e-01
0.000000000000000000e+00 2.300000000000000000e+03 3.048958097390069844e-01
0.000000000000000000e+00 2.301000000000000000e+03 2.986182954170984449e-01
0.000000000000000000e+00 2.302000000000000000e+03 2.692321460529694677e-01
0.000000000000000000e+00 2.303000000000000000e+03 2.563743552334195597e-01
