# Pozo_BF3_no condicional.dat
# 7
# X,
# Y,
# Z,
# Phit,
# Ip
# Den,
# Vp
6.088980000000000000e+05,6.079974000000000000e+06,3.218000000000000000e+03,1.813740030000000059e-01,2.939319535420777902e+04,2.421718100000000096e+00,1.213576135742780025e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.219000000000000000e+03,1.461392890000000055e-01,2.914555608341296465e+04,2.368564399999999903e+00,1.230629769684206985e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.220000000000000000e+03,1.720427619999999880e-01,2.940622181604280559e+04,2.424584000000000295e+00,1.212804476354538019e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.221000000000000000e+03,1.986307210000000378e-01,2.977989915641201151e+04,2.506300499999999598e+00,1.188053968631827047e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.222000000000000000e+03,1.906888050000000168e-01,2.867663307558220185e+04,2.436517899999999681e+00,1.177123107375302789e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.223000000000000000e+03,1.519873989999999675e-01,2.939265020501308754e+04,2.384318100000000218e+00,1.232682797537097031e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.224000000000000000e+03,1.313811710000000188e-01,3.143090624109577038e+04,2.450515500000000291e+00,1.282745217115814012e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.225000000000000000e+03,1.776382599999999923e-01,3.353619944446763839e+04,2.595733199999999741e+00,1.292013982046450838e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.227000000000000000e+03,1.781210980000000055e-01,3.117201957948160634e+04,2.503166299999999733e+00,1.245590517395430106e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.228000000000000000e+03,9.296303300000000047e-02,3.767382714390260662e+04,2.557412900000000100e+00,1.472622690303966738e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.229000000000000000e+03,9.896771500000001165e-02,2.939939164713178616e+04,2.328808699999999732e+00,1.262234151289508918e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.230000000000000000e+03,1.131665229999999911e-01,2.928174594300861281e+04,2.344116900000000392e+00,1.248991601217915922e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.231000000000000000e+03,1.065491320000000047e-01,2.998201523308056494e+04,2.346585600000000049e+00,1.277628702333338151e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.232000000000000000e+03,1.287824830000000031e-01,3.186109284081997612e+04,2.440631699999999960e+00,1.305194950062376120e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.233000000000000000e+03,1.437254100000000256e-01,3.056413337744610180e+04,2.390674499999999814e+00,1.278453784257089865e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.234000000000000000e+03,1.094986350000000108e-01,3.074573497219812270e+04,2.351964300000000119e+00,1.307112047436550893e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.235000000000000000e+03,1.019735340000000046e-01,2.938776458544682828e+04,2.318626799999999655e+00,1.267424643952042970e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.236000000000000000e+03,1.315121599999999891e-01,3.083296244026977729e+04,2.401544499999999971e+00,1.283839431620589130e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.237000000000000000e+03,1.340326339999999838e-01,3.152396148908277246e+04,2.463224400000000092e+00,1.279776424659997792e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.238000000000000000e+03,1.654052470000000330e-01,3.056344100531633012e+04,2.439767599999999703e+00,1.252866505962828160e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.239000000000000000e+03,1.397980550000000044e-01,3.199488750551618432e+04,2.432413200000000053e+00,1.315319632637232644e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.240000000000000000e+03,1.824707299999999977e-01,2.967706186181545490e+04,2.477210300000000309e+00,1.198805392819898043e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.241000000000000000e+03,1.336461720000000075e-01,3.059726070512607839e+04,2.385055000000000369e+00,1.283331437894791088e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.242000000000000000e+03,1.096683190000000002e-01,3.258935497299546114e+04,2.414529900000000229e+00,1.349436196713292156e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.243000000000000000e+03,1.154912550000000149e-01,3.064785904046998985e+04,2.358882099999999760e+00,1.299203017550446930e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.244000000000000000e+03,1.735848910000000189e-01,2.962188158641713017e+04,2.455174699999999710e+00,1.207245438935324091e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.245000000000000000e+03,1.757161569999999839e-01,3.208392590292633395e+04,2.516650600000000182e+00,1.274592848912491900e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.246000000000000000e+03,2.032480769999999715e-01,2.948773398002663816e+04,2.519674500000000261e+00,1.170254688503223952e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.247000000000000000e+03,2.273898010000000025e-01,2.866350052653696548e+04,2.521015000000000228e+00,1.136965348708962847e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.248000000000000000e+03,1.878241109999999880e-01,2.810300623741683739e+04,2.396059999999999857e+00,1.172978042555724096e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.249000000000000000e+03,1.557945779999999891e-01,3.023137562138248541e+04,2.393147799999999492e+00,1.263397961558750103e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.250000000000000000e+03,1.622020609999999807e-01,2.959786648244712342e+04,2.392657999999999952e+00,1.236836720445508035e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.251000000000000000e+03,1.515626789999999779e-01,3.126380355553592017e+04,2.442325300000000254e+00,1.279920496710991210e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.252000000000000000e+03,2.304320980000000296e-01,2.636669788338406215e+04,2.414618700000000118e+00,1.091977966526321143e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.254000000000000000e+03,9.405526799999999743e-02,2.917384365975912078e+04,2.300886100000000489e+00,1.268046433358421928e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.256000000000000000e+03,1.479961959999999688e-01,3.422396751506892906e+04,2.546258799999999489e+00,1.343686705684984008e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.257000000000000000e+03,2.004784539999999726e-01,2.941554071738677521e+04,2.486675500000000039e+00,1.182804828797611117e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.258000000000000000e+03,1.788030700000000084e-01,2.744879555901652930e+04,2.339838700000000049e+00,1.173232333376055976e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.259000000000000000e+03,1.629255520000000013e-01,2.756330732170934789e+04,2.305036100000000143e+00,1.195576234792805917e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.260000000000000000e+03,1.455935349999999961e-01,3.033256762385030015e+04,2.366945399999999644e+00,1.281249916150240824e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.261000000000000000e+03,4.947776599999999941e-02,4.665401599298208021e+04,2.654763099999999376e+00,1.752081835862459047e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.262000000000000000e+03,9.523086399999999840e-02,3.585499760315546155e+04,2.453651100000000085e+00,1.456060994734358064e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.263000000000000000e+03,1.328687199999999957e-01,3.137615044312518512e+04,2.391579299999999630e+00,1.311949359293937960e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.264000000000000000e+03,1.231195830000000047e-01,3.117587910015554007e+04,2.361349700000000329e+00,1.320219806496981982e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.265000000000000000e+03,1.418698740000000069e-01,3.140978002941699742e+04,2.429338800000000020e+00,1.293132388698721115e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.266000000000000000e+03,1.355391669999999882e-01,3.250728066011657938e+04,2.451775599999999944e+00,1.325870651153266044e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.267000000000000000e+03,2.045023650000000193e-01,2.813714122210746427e+04,2.453275900000000398e+00,1.147141748272329824e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.268000000000000000e+03,2.383029639999999783e-01,2.785152213637823661e+04,2.484249799999999730e+00,1.121089322110902140e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.269000000000000000e+03,1.761186669999999788e-01,3.138280195234655912e+04,2.535167099999999785e+00,1.237101745971284981e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.270000000000000000e+03,1.784894699999999834e-01,3.199161341465533042e+04,2.541326000000000196e+00,1.257820499787858171e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.271000000000000000e+03,1.927483229999999992e-01,2.874568450208905415e+04,2.499319900000000594e+00,1.149888973617372903e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.272000000000000000e+03,1.675559110000000018e-01,3.519556755112422252e+04,2.626257800000000309e+00,1.339796261690619940e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.273000000000000000e+03,1.709080620000000272e-01,3.098467214600377338e+04,2.490760700000000050e+00,1.243677559699007907e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.274000000000000000e+03,1.759679919999999897e-01,3.107447230357969602e+04,2.499231900000000284e+00,1.243574877849633776e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.275000000000000000e+03,1.583025829999999690e-01,3.224799124348359328e+04,2.506272800000000522e+00,1.286679834536802991e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.276000000000000000e+03,2.230985090000000004e-01,2.769324660428305651e+04,2.477517800000000214e+00,1.117775238672346677e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.277000000000000000e+03,1.473830960000000190e-01,3.192767232617712580e+04,2.428649000000000502e+00,1.313343845690581111e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.278000000000000000e+03,7.661170300000000322e-02,4.170668024330292246e+04,2.647025800000000650e+00,1.573597619978936018e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.279000000000000000e+03,1.610052420000000206e-01,3.066821234754520628e+04,2.519535000000000302e+00,1.216362446138259111e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.280000000000000000e+03,2.433406379999999980e-01,2.753412421407158399e+04,2.518078599999999945e+00,1.093479421727012050e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.281000000000000000e+03,3.060178700000000251e-01,2.480442594823231047e+04,2.336044900000000091e+00,1.058704905740753384e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.282000000000000000e+03,2.267886349999999884e-01,3.019949869319752906e+04,2.523168300000000031e+00,1.191829942028580444e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.283000000000000000e+03,3.039491720000000452e-01,2.436494743608696808e+04,2.281714800000000043e+00,1.059345282858340397e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.284000000000000000e+03,2.588636169999999903e-01,2.773989586039612186e+04,2.488324099999999817e+00,1.114276146524749129e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.286000000000000000e+03,1.479556340000000303e-01,3.229360135405898836e+04,2.448892700000000477e+00,1.318418769424365018e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.287000000000000000e+03,1.336487650000000027e-01,3.402706840116836975e+04,2.464201500000000156e+00,1.379734574557809174e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.288000000000000000e+03,1.375155130000000336e-01,3.114339321088822908e+04,2.404874900000000260e+00,1.294989724057622152e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.289000000000000000e+03,1.408179620000000187e-01,3.144389000234944251e+04,2.445368500000000278e+00,1.285834242209860895e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.290000000000000000e+03,1.625111740000000082e-01,3.132527952678806469e+04,2.489655399999999741e+00,1.258242049730586223e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.291000000000000000e+03,1.280596609999999635e-01,3.360557352602282481e+04,2.558610499999999899e+00,1.312795192798428980e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.292000000000000000e+03,1.548895489999999875e-01,3.334668813689959643e+04,2.562231000000000147e+00,1.301381734870273795e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.293000000000000000e+03,2.918082419999999955e-01,2.565698497154899087e+04,2.556133100000000269e+00,1.003691916810108887e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.294000000000000000e+03,2.921648249999999614e-01,2.659847127712631482e+04,2.557499899999999826e+00,1.040095928140708202e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.296000000000000000e+03,2.523090510000000064e-01,2.871643929840602868e+04,2.537380199999999864e+00,1.131678783359071167e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.297000000000000000e+03,2.686128080000000362e-01,2.808386868016737935e+04,2.528386099999999637e+00,1.110750277223576086e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.298000000000000000e+03,2.719941240000000038e-01,2.774400937155949214e+04,2.530444300000000091e+00,1.096398551828824930e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.299000000000000000e+03,2.490199439999999931e-01,2.905348559699574253e+04,2.553912700000000147e+00,1.137595450305645136e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.300000000000000000e+03,2.437337489999999995e-01,2.812737619233417718e+04,2.527952100000000257e+00,1.112513818902321873e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.301000000000000000e+03,2.517009740000000217e-01,2.834511523746085732e+04,2.541598099999999860e+00,1.115261010369269934e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.302000000000000000e+03,2.485979310000000220e-01,2.934270688611639343e+04,2.547337599999999647e+00,1.151840502366030159e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.303000000000000000e+03,2.430846100000000065e-01,2.888059780580865481e+04,2.539612800000000004e+00,1.137206638731473140e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.304000000000000000e+03,2.736373600000000517e-01,2.761632783100676170e+04,2.531458800000000231e+00,1.090914436133177151e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.305000000000000000e+03,2.960315089999999705e-01,2.735726569072415077e+04,2.516809400000000529e+00,1.086981635914754042e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.306000000000000000e+03,3.259782869999999777e-01,2.662750252078387348e+04,2.509408400000000317e+00,1.061109058792743963e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.307000000000000000e+03,2.981688379999999916e-01,2.700158465412595615e+04,2.517174999999999940e+00,1.072703429667904129e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.308000000000000000e+03,3.103110660000000243e-01,2.666366629948249465e+04,2.492441200000000023e+00,1.069761625424021076e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.309000000000000000e+03,2.379148089999999771e-01,3.009347129311378376e+04,2.584709899999999116e+00,1.163883838779174948e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.310000000000000000e+03,1.901172319999999971e-01,3.151596148060903579e+04,2.552675100000000530e+00,1.234626544725249914e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.311000000000000000e+03,2.024031840000000138e-01,3.147904829707555473e+04,2.601371000000000322e+00,1.210026694325181961e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.312000000000000000e+03,2.448764500000000233e-01,2.993886437287151421e+04,2.621577599999999730e+00,1.141983545806334041e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.313000000000000000e+03,1.276043370000000121e-01,3.655996192182175582e+04,2.649008600000000158e+00,1.379471508582470960e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.314000000000000000e+03,1.417469020000000079e-01,3.405743080287738121e+04,2.595427599999999835e+00,1.312525312980713170e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.315000000000000000e+03,2.417365409999999992e-01,2.900313624047799385e+04,2.608295000000000474e+00,1.112059122197880060e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.316000000000000000e+03,2.003332530000000167e-01,3.193989913070966213e+04,2.604000100000000373e+00,1.226562050271416047e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.317000000000000000e+03,2.244113010000000075e-01,3.198129393735677149e+04,2.614641700000000402e+00,1.222895181837202108e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.318000000000000000e+03,2.622950609999999960e-01,2.962850426101537960e+04,2.605377899999999691e+00,1.136885707634621758e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.319000000000000000e+03,2.851413880000000511e-01,2.849376146335087105e+04,2.606737300000000257e+00,1.093033869608617897e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.320000000000000000e+03,2.397097779999999845e-01,3.024802916231392373e+04,2.612134300000000131e+00,1.158073567387617004e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.321000000000000000e+03,2.880320440000000426e-01,2.835768921137687721e+04,2.607814699999999597e+00,1.087407959399253923e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.322000000000000000e+03,3.200981920000000036e-01,2.800833401426949422e+04,2.593857900000000161e+00,1.079783080106767011e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.323000000000000000e+03,3.125321960000000399e-01,2.831738512102946333e+04,2.580008699999999600e+00,1.097503771852805949e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.325000000000000000e+03,3.079507439999999985e-01,2.864406855468667345e+04,2.609237000000000251e+00,1.097817403207587085e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.326000000000000000e+03,3.351416170000000028e-01,2.835980708904213316e+04,2.592114599999999935e+00,1.094072849369093092e+04
