# Pozo_BF3_condicional.dat
# 7
# X,
# Y,
# Z,
# Phit,
# Ip
# Den,
# Vp 
6.088980000000000000e+05,6.079974000000000000e+06,3.253000000000000000e+03,1.880804749999999692e-01,2.856984209670851851e+04,2.386351399999999678e+00,1.197136279180082056e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.285000000000000000e+03,1.739715879999999548e-01,3.120795687792405442e+04,2.468609700000000462e+00,1.264157593068482856e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.324000000000000000e+03,3.203521440000000053e-01,2.836341872043144031e+04,2.593606900000000159e+00,1.093600864877295135e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.226000000000000000e+03,1.348444819999999877e-01,3.472456445616018755e+04,2.514120799999999711e+00,1.380767126870062748e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.193000000000000000e+03,2.085691689999999987e-01,2.948345677353726205e+04,2.517206000000000721e+00,1.171278881895619998e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.255000000000000000e+03,8.894373499999999599e-02,3.601839369434820401e+04,2.473444499999999824e+00,1.454878774735592924e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.210000000000000000e+03,1.682691909999999846e-01,3.108576267642892344e+04,2.469596699999999867e+00,1.258734264624802017e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.197000000000000000e+03,1.692588369999999953e-01,2.844404786389592482e+04,2.337072600000000389e+00,1.216990625310240102e+04
6.088980000000000000e+05,6.079974000000000000e+06,3.295000000000000000e+03,2.500044719999999776e-01,2.790415393849096290e+04,2.531058999999999948e+00,1.102475664468314972e+04
