# Results/Pozo_Noruego_newinter.dat
# 7
# 0
# 1
# 2
# 3
# 4
# 5
# 6
0.000000000000000000e+00,0.000000000000000000e+00,2.154000000000000000e+03,3.442800000000000304e-01,1.945509931022719684e+04,2.171580000000000066e+00,8.960367740800000320e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.155000000000000000e+03,3.066833333333333078e-01,1.964336580794027032e+04,2.178716666666666857e+00,9.016513849333334292e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.156000000000000000e+03,3.162428571428571034e-01,1.912232964266068302e+04,2.165414285714285292e+00,8.830099645142856389e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.157000000000000000e+03,3.212999999999999745e-01,1.805034673356033090e+04,2.124133333333333429e+00,8.497156877333334705e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.158000000000000000e+03,3.515857142857142237e-01,1.613446224764885847e+04,2.105014285714285727e+00,7.666057613142856098e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.159000000000000000e+03,3.512800000000000367e-01,1.785690760554176086e+04,2.098619999999999930e+00,8.508071138399998745e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.160000000000000000e+03,3.256714285714285562e-01,1.840738190230954569e+04,2.166757142857143048e+00,8.496250740571427741e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.161000000000000000e+03,3.366714285714285659e-01,1.745088035782823135e+04,2.092600000000000016e+00,8.339145373714285597e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.162000000000000000e+03,3.008333333333333415e-01,1.727251962533653204e+04,2.101816666666666666e+00,8.217957393333332220e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.163000000000000000e+03,3.155714285714285583e-01,1.645311125484600052e+04,2.075471428571428856e+00,7.927071869714284730e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.164000000000000000e+03,3.154599999999999627e-01,1.410474895528896013e+04,2.096419999999999728e+00,6.727296803200000795e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.165000000000000000e+03,3.582000000000000184e-01,1.398059941938266820e+04,2.100766666666666893e+00,6.654965217333333385e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.167000000000000000e+03,3.498571428571428110e-01,1.857779609036497277e+04,2.044714285714285928e+00,9.082115026285713611e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.168000000000000000e+03,3.209500000000000686e-01,1.938478109384753407e+04,2.107483333333333153e+00,9.197288133333333462e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.169000000000000000e+03,3.066142857142857281e-01,1.962940591029319694e+04,2.133142857142857007e+00,9.202100032000000283e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.170000000000000000e+03,3.028857142857142581e-01,1.974927207460885620e+04,2.130257142857142849e+00,9.270997671999999511e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.171000000000000000e+03,3.077333333333333587e-01,1.990269940110333118e+04,2.112133333333332974e+00,9.422681841333333068e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.172000000000000000e+03,3.233285714285713541e-01,2.031701550297537324e+04,2.137871428571428645e+00,9.503609227999999348e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.173000000000000000e+03,3.162833333333333052e-01,1.930658697498486436e+04,2.123633333333333262e+00,9.090660833333333358e+03
